Daily Date,Share Code,Year High (GH¢),Year Low (GH¢),Previous Closing Price - VWAP (GH¢),Opening Price (GH¢),Last Transaction Price (GH¢),Closing Price - VWAP (GH¢),Price Change (GH¢),Closing Bid Price (GH¢),Closing Offer Price (GH¢),Total Shares Traded,Total Value Traded (GH¢)
20/12/2025,TOTAL,40.65,13.12,40.35,40.35,40.3,40.3,-0.05,,,1228,49488.399999999994
17/12/2025,TOTAL,40.65,13.12,40.35,40.35,40.35,40.35,0.0,0.0,40.3,966,"38,929.80"
16/12/2025,TOTAL,40.65,13.12,40.37,40.37,40.35,40.35,-0.02,0.0,40.35,"3,220.00","129,927.00"
15/12/2025,TOTAL,40.65,13.12,40.36,40.36,40.37,40.37,0.01,40.36,40.37,"1,099.00","44,363.30"
12/12/2025,TOTAL,40.65,13.12,40.37,40.37,40.36,40.36,-0.01,36.35,40.36,"9,760.00","393,913.60"
11/12/2025,TOTAL,40.65,13.12,40.37,40.37,40.37,40.37,0.0,36.35,40.36,63,"2,542.68"
10/12/2025,TOTAL,40.65,13.12,40.37,40.37,40.37,40.37,0.0,36.35,40.36,278,"11,221.66"
9/12/2025,TOTAL,40.65,13.12,40.37,40.37,40.37,40.37,0.0,36.35,40.37,"1,490.00","60,151.30"
8/12/2025,TOTAL,40.65,13.12,40.37,40.37,40.37,40.37,0.0,36.35,40.37,351,"14,169.87"
4/12/2025,TOTAL,40.65,13.12,40.37,40.37,40.37,40.37,0.0,0.0,40.0,369,"14,775.91"
3/12/2025,TOTAL,40.65,13.12,40.37,40.37,40.37,40.37,0.0,0.0,40.0,157,"6,280.00"
2/12/2025,TOTAL,40.65,13.12,40.37,40.37,40.37,40.37,0.0,36.35,0.0,141,"5,681.81"
1/12/2025,TOTAL,40.65,13.12,40.41,40.41,40.37,40.37,-0.04,0.0,40.37,"4,827.00","194,685.13"
28/11/2025,TOTAL,40.65,13.12,40.41,40.41,40.41,40.41,0.0,0.0,40.38,600,"24,232.53"
27/11/2025,TOTAL,40.65,13.12,40.41,40.41,40.41,40.41,0.0,0.0,40.38,517,"20,878.64"
26/11/2025,TOTAL,40.65,13.12,40.41,40.41,40.41,40.41,0.0,0.0,40.39,"1,282.00","51,782.73"
25/11/2025,TOTAL,40.65,13.12,40.41,40.41,40.41,40.41,0.0,0.0,40.4,"1,102.00","44,511.69"
24/11/2025,TOTAL,40.65,13.12,40.41,40.41,40.41,40.41,0.0,0.0,40.4,200,"8,080.00"
21/11/2025,TOTAL,40.65,13.12,40.49,40.49,40.41,40.41,-0.08,0.0,40.43,"5,162.00","208,598.69"
20/11/2025,TOTAL,40.65,13.12,40.49,40.49,40.49,40.49,0.0,0.0,40.43,484,"19,568.12"
19/11/2025,TOTAL,40.65,13.12,40.49,40.49,40.49,40.49,0.0,0.0,40.43,414,"16,742.89"
18/11/2025,TOTAL,40.65,13.12,40.49,40.49,40.49,40.49,0.0,0.0,40.45,888,"35,922.10"
17/11/2025,TOTAL,40.65,13.12,40.5,40.5,40.49,40.49,-0.01,0.0,40.49,"5,527.00","223,743.23"
14/11/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.49,269,"10,891.81"
13/11/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.49,"1,090.00","44,135.51"
12/11/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,"3,974.00","160,947.00"
11/11/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.49,"1,542.00","62,444.32"
10/11/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.49,914,"37,007.88"
7/11/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,371,"15,025.50"
6/11/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,473,"19,156.50"
5/11/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,"1,548.00","62,684.00"
4/11/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,956,"38,718.00"
3/11/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,357,"14,458.50"
31/10/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,"2,277.00","92,218.50"
30/10/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,951,"38,515.50"
29/10/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,175,"7,087.50"
28/10/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,"1,722.00","69,741.00"
27/10/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,"4,058.00","164,349.00"
24/10/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,"5,072.00","205,411.00"
23/10/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,"1,456.00","58,968.00"
22/10/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,520,"21,060.00"
21/10/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,"1,816.00","73,548.00"
20/10/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,392,"15,876.00"
17/10/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,"2,765.00","111,982.50"
16/10/2025,TOTAL,40.65,13.12,40.5,40.5,40.5,40.5,0.0,0.0,40.5,521,"21,100.50"
15/10/2025,TOTAL,40.65,13.12,40.6,40.6,40.5,40.5,-0.1,0.0,40.5,"4,744.00","192,132.00"
14/10/2025,TOTAL,40.65,13.12,40.6,40.6,40.6,40.6,0.0,0.0,40.6,"18,570.00","753,942.00"
13/10/2025,TOTAL,40.65,13.12,40.6,40.6,40.6,40.6,0.0,0.0,40.6,"2,182.00","88,589.20"
10/10/2025,TOTAL,40.65,13.12,40.6,40.6,40.6,40.6,0.0,0.0,40.6,"1,180.00","47,908.00"
9/10/2025,TOTAL,40.65,13.12,40.65,40.65,40.6,40.6,-0.05,0.0,40.6,"5,778.00","234,586.80"
8/10/2025,TOTAL,40.65,13.12,36.96,36.96,40.65,40.65,3.69,36.96,40.65,"2,109.00","85,395.06"
7/10/2025,TOTAL,37,13.12,36.96,36.96,36.96,36.96,0.0,36.96,0.0,39,"1,441.44"
6/10/2025,TOTAL,37,13.12,37.0,37.0,36.9,36.96,-0.04,0.0,37.0,"5,386.00","199,107.40"
3/10/2025,TOTAL,37,13.12,37.0,37.0,37,37.0,0.0,37.0,0.0,"4,819.00","178,303.00"
2/10/2025,TOTAL,37,13.12,37.0,37.0,37,37.0,0.0,0.0,37.0,"7,539.00","278,943.00"
1/10/2025,TOTAL,37,13.12,37.0,37.0,37,37.0,0.0,0.0,37.0,"2,934.00","108,558.00"
30/09/2025,TOTAL,37,13.12,37.0,37.0,37,37.0,0.0,0.0,37.0,"2,878.00","106,486.00"
30/09/2025,TOTAL,111.87,"4,139.34",0.0,,2.57,,3.0063,12.0,,,
29/09/2025,TOTAL,37,13.12,35.49,35.49,37,37.0,1.51,35.49,37.0,"1,973.00","73,015.00"
26/09/2025,TOTAL,35.49,13.12,35.49,35.49,35.49,35.49,0.0,35.49,0.0,"2,138.00","75,877.62"
25/09/2025,TOTAL,35.49,13.12,35.08,35.08,35.08,35.49,0.41,0.0,35.08,"14,146.00","499,661.68"
24/09/2025,TOTAL,35.08,13.12,35.07,35.07,35.09,35.08,35.08,13.12,35.07,35.07,35.09
23/09/2025,TOTAL,35.07,13.12,35.07,35.07,35.07,35.07,0.0,0.0,38.5,"10,420.00","365,429.40"
19/09/2025,TOTAL,35.07,13.12,35.07,35.07,35.07,35.07,0.0,35.07,38.5,391,"15,046.64"
18/09/2025,TOTAL,35.07,13.12,35.0,35.0,35,35.07,0.07,35.0,38.5,"31,160.00","1,093,006.00"
17/09/2025,TOTAL,35,13.12,35.0,35.0,35,35.0,0.0,0.0,0.0,7,245
16/09/2025,TOTAL,35,13.12,35.0,35.0,35,35.0,0.0,0.0,0.0,274,"10,475.50"
15/09/2025,TOTAL,35,13.12,35.0,35.0,35,35.0,0.0,0.0,0.0,22,770
12/9/2025,TOTAL,35,13.12,31.97,31.97,35,35.0,3.03,32.0,0.0,"8,138.00","284,830.00"
12/9/2025,TOTAL,33.25,13.12,31.97,31.97,31.97,31.97,0.0,32.0,0.0,0,0
10/9/2025,TOTAL,33.25,13.12,31.96,31.96,31.97,31.97,0.01,31.97,0.0,511,"16,336.56"
9/9/2025,TOTAL,33.25,13.12,31.96,31.96,31.96,31.96,0.0,31.96,0.0,16,511.36
8/9/2025,TOTAL,33.25,13.12,31.96,31.96,31.96,31.96,0.0,31.96,0.0,11,351.56
5/9/2025,TOTAL,33.25,13.12,31.96,31.96,31.96,31.96,0.0,31.96,0.0,0,0
4/9/2025,TOTAL,33.25,13.12,31.96,31.96,31.96,31.96,0.0,31.93,0.0,1,31.96
3/9/2025,TOTAL,33.25,13.12,31.96,31.96,31.96,31.96,0.0,31.96,0.0,671,"21,445.16"
2/9/2025,TOTAL,33.25,13.12,31.93,31.93,31.96,31.96,0.03,31.93,0.0,"3,054.00","97,605.30"
1/9/2025,TOTAL,33.25,13.12,31.93,31.93,31.93,31.93,0.0,0.0,31.93,"17,697.00","565,065.21"
