Daily Date,Share Code,Year High (GH¢),Year Low (GH¢),Previous Closing Price - VWAP (GH¢),Opening Price (GH¢),Last Transaction Price (GH¢),Closing Price - VWAP (GH¢),Price Change (GH¢),Closing Bid Price (GH¢),Closing Offer Price (GH¢),Total Shares Traded,Total Value Traded (GH¢)
15/08/2025,ETI,0.90,0.31,0.8,0.8,0.80,0.8,0.0,0.74,0.8,"143,547.00","114,837.60"
14/08/2025,ETI,0.90,0.31,0.8,0.8,0.80,0.8,0.0,0.74,0.8,"6,157.00","4,925.60"
13/08/2025,ETI,0.90,0.31,0.8,0.8,0.80,0.8,0.0,0.74,0.8,"8,197.00","6,557.60"
12/08/2025,ETI,0.90,0.31,0.8,0.8,0.80,0.8,0.0,0.74,0.8,"31,241.00","24,992.80"
11/08/2025,ETI,0.90,0.31,0.8,0.8,0.80,0.8,0.0,0.74,0.8,"99,364.00","79,491.20"
08/08/2025,ETI,0.90,0.31,0.8,0.8,0.80,0.8,0.0,0.74,0.82,"128,916.00","103,132.80"
07/08/2025,ETI,0.90,0.31,0.8,0.8,0.80,0.8,0.0,0.74,0.82,"27,553.00","22,042.40"
06/08/2025,ETI,0.90,0.31,0.81,0.81,0.80,0.8,-0.01,0.74,0.82,"161,886.00","129,508.80"
05/08/2025,ETI,0.90,0.31,0.82,0.82,0.80,0.81,-0.01,0.74,0.82,"56,136.00","45,346.84"
04/08/2025,ETI,0.90,0.31,0.82,0.82,0.82,0.82,0.0,0.74,0.82,"102,779.00","84,278.78"
01/08/2025,ETI,0.90,0.31,0.82,0.82,0.82,0.82,0.0,0.74,0.82,"35,707.00","29,279.74"
31/07/2025,ETI,0.90,0.31,0.82,0.82,0.82,0.82,0.0,0.74,0.82,"9,599.00","7,871.18"
30/07/2025,ETI,0.90,0.31,0.82,0.82,0.82,0.82,0.0,0.74,0.82,"57,336.00","47,015.52"
29/07/2025,ETI,0.90,0.31,0.82,0.82,0.82,0.82,0.0,0.74,0.82,"141,763.00","116,245.66"
28/07/2025,ETI,0.90,0.31,0.82,0.82,0.82,0.82,0.0,0.74,0.82,"6,733.00","5,521.06"
25/07/2025,ETI,0.90,0.31,0.82,0.82,0.82,0.82,0.0,0.0,0.82,"30,266.00","24,818.12"
24/07/2025,ETI,0.90,0.31,0.82,0.82,0.82,0.82,0.0,0.0,0.82,"24,474.00","20,068.68"
23/07/2025,ETI,0.90,0.31,0.82,0.82,0.82,0.82,0.0,0.0,0.82,"7,918.00","6,492.76"
22/07/2025,ETI,0.90,0.31,0.82,0.82,0.82,0.82,0.0,0.0,0.82,"59,819.00","49,051.58"
21/07/2025,ETI,0.90,0.31,0.82,0.82,0.82,0.82,0.0,0.0,0.82,"5,870.00","4,813.40"
18/07/2025,ETI,0.90,0.31,0.82,0.82,0.82,0.82,0.0,0.0,0.82,"82,386.00","67,556.52"
18/07/2025,ETI,"24,067.75","19,735.56",0.0,,0.00,,0.3115,3.0,,,
17/07/2025,ETI,0.90,0.31,0.84,0.84,0.82,0.82,-0.02,0.82,0.84,"15,000.00","12,300.00"
16/07/2025,ETI,0.90,0.31,0.85,0.85,0.84,0.84,-0.01,0.84,0.85,"70,630.00","59,448.79"
15/07/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"93,425.00","79,652.10"
14/07/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"7,814.00","6,641.90"
11/07/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"98,175.00","83,448.75"
10/07/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"7,320.00","6,222.00"
09/07/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"14,839.00","12,613.15"
08/07/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.85,0.0,"3,500.00","2,875.00"
07/07/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"53,526.00","45,497.10"
03/07/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.85,0.0,"138,877.00","118,045.45"
02/07/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"7,913.00","6,726.05"
01/07/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"7,209.00","6,127.65"
30/06/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"90,436.00","76,870.60"
27/06/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.85,0.0,"47,455.00","40,336.75"
26/06/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.85,0.0,"47,354.00","40,218.19"
25/06/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.0,"35,246.00","29,959.10"
24/06/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"9,024.00","7,670.40"
23/06/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"99,665.00","84,715.25"
20/06/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.84,"1,714.00","1,456.90"
19/06/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.84,"82,251.00","69,878.13"
18/06/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,0.00,0.00
17/06/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"24,419.00","20,756.15"
16/06/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.84,0.85,"27,768.00","23,602.80"
13/06/2025,ETI,0.90,0.31,0.84,0.84,0.85,0.85,0.01,0.84,0.85,"43,843.00","37,006.26"
12/06/2025,ETI,0.90,0.31,0.85,0.85,0.84,0.84,-0.01,0.0,0.84,"29,249.00","24,627.63"
11/06/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.0,"1,286.00","1,093.10"
10/06/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.0,"71,192.00","60,628.15"
09/06/2025,ETI,0.90,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.0,0.00,0.00
05/06/2025,ETI,0.85,0.31,0.82,0.82,0.85,0.85,0.03,0.82,0.85,"51,446.00","43,779.10"
04/06/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"28,084.00","23,871.40"
03/06/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,126.00,112.89
02/06/2025,ETI,0.90,0.31,0.89,0.89,0.87,0.87,-0.02,0.0,0.87,"9,798.00","8,590.18"
30/05/2025,ETI,0.90,0.31,0.9,0.9,0.89,0.89,-0.01,0.0,0.9,"61,438.00","54,679.82"
29/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,126.00,112.89
28/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,"44,073.00","39,665.70"
27/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,"103,272.00","92,944.80"
26/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,"103,272.00","92,944.80"
23/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,"23,789.00","21,410.10"
22/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,"10,194.00","9,174.60"
21/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,"48,449.00","43,604.10"
20/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.9,0.99,"40,353.00","36,317.70"
19/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.9,0.0,"39,480.00","35,532.00"
16/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,"31,184.00","28,065.60"
15/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,"88,770.00","79,893.00"
14/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,"27,355.00","24,619.50"
13/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,"23,035.00","20,731.50"
12/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,"45,294.00","40,764.60"
09/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,"538,851.00","484,965.90"
08/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,"124,386.00","111,947.40"
07/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,"122,663.00","110,396.70"
06/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,"33,197.00","29,877.30"
05/05/2025,ETI,0.90,0.31,0.9,0.9,0.90,0.9,0.0,0.0,0.9,"51,124.00","46,011.60"
02/05/2025,ETI,0.90,0.31,0.88,0.88,0.90,0.9,0.02,0.88,0.9,"54,086.00","48,677.40"
30/04/2025,ETI,0.88,0.31,0.88,0.88,0.88,0.88,0.0,0.0,0.88,"199,183.00","175,281.04"
29/04/2025,ETI,0.88,0.31,0.88,0.88,0.88,0.88,0.0,0.88,0.9,"10,700.00","9,416.00"
28/04/2025,ETI,0.88,0.31,0.87,0.87,0.88,0.88,0.01,0.88,0.9,"5,000.00","4,400.00"
25/04/2025,ETI,0.87,0.31,0.87,0.87,0.87,0.87,0.0,0.0,0.87,"241,534.00","210,134.58"
24/04/2025,ETI,0.87,0.31,0.87,0.87,0.87,0.87,0.0,0.85,0.87,"100,000.00","87,000.00"
23/04/2025,ETI,0.87,0.31,0.87,0.87,0.87,0.87,0.0,0.85,0.87,"311,353.00","270,877.11"
22/04/2025,ETI,0.87,0.31,0.87,0.87,0.87,0.87,0.0,0.85,0.87,"275,506.00","239,690.22"
17/04/2025,ETI,0.87,0.31,0.87,0.87,0.87,0.87,0.0,0.0,0.85,"93,735.00","81,549.45"
16/04/2025,ETI,0.87,0.31,0.85,0.85,0.85,0.87,0.02,0.0,0.85,"20,335.00","17,544.70"
15/04/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.82,0.85,"67,691.00","57,537.35"
14/04/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.82,0.85,"52,906.00","45,070.10"
11/04/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.85,0.88,"112,219.00","95,386.15"
10/04/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"36,988.00","31,439.80"
09/04/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"10,696.00","9,091.60"
08/04/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.82,0.85,"151,215.00","128,532.75"
07/04/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.85,0.0,"65,833.00","55,958.05"
04/04/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"28,084.00","23,871.40"
03/04/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"130,465.00","110,895.25"
02/04/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.85,0.88,2.00,1.70
28/03/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.86,0.88,"137,114.00","116,562.90"
27/03/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.82,0.85,"44,436.00","37,770.60"
26/03/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"79,118.00","67,250.30"
25/03/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"41,811.00","35,539.35"
24/03/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.82,0.85,"32,810.00","27,888.50"
21/03/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"241,420.00","205,207.00"
20/03/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.85,0.93,"40,165.00","34,140.25"
19/03/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"134,638.00","114,442.30"
18/03/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,"41,650.00","35,402.50"
17/03/2025,ETI,0.85,0.31,0.82,0.82,0.85,0.85,0.03,0.82,0.85,"51,446.00","43,779.10"
14/03/2025,ETI,0.82,0.31,0.75,0.75,0.82,0.82,0.07,0.8,0.82,"34,293.00","28,120.26"
13/03/2025,ETI,0.75,0.31,0.75,0.75,0.75,0.75,0.0,0.75,0.82,"1,250.00",937.50
12/03/2025,ETI,0.75,0.31,0.75,0.75,0.75,0.75,0.0,0.75,0.82,"74,770.00","56,202.50"
11/03/2025,ETI,0.75,0.31,0.75,0.75,0.75,0.75,0.0,0.75,0.76,"99,963.00","74,972.25"
10/03/2025,ETI,0.75,0.31,0.75,0.75,0.75,0.75,0.0,0.75,0.76,"17,741.00","13,305.75"
07/03/2025,ETI,0.75,0.31,0.75,0.75,0.75,0.75,0.0,0.75,0.76,"1,046,820.00","788,233.45"
05/03/2025,ETI,0.75,0.31,0.75,0.75,0.75,0.75,0.0,0.72,0.0,"137,225.00","103,311.00"
04/03/2025,ETI,0.75,0.31,0.72,0.72,0.75,0.75,0.03,0.75,0.76,"44,072.00","33,054.00"
03/03/2025,ETI,0.72,0.31,0.72,0.72,0.72,0.72,0.0,0.75,0.76,0.00,0.00
28/02/2025,ETI,0.72,0.31,0.72,0.72,0.72,0.72,0.0,0.72,0.0,0.00,0.00
27/02/2025,ETI,0.72,0.31,0.72,0.72,0.72,0.72,0.0,0.72,0.79,"22,990.00","16,552.80"
26/02/2025,ETI,0.72,0.31,0.72,0.72,0.72,0.72,0.0,0.72,0.79,"110,000.00","79,200.00"
25/02/2025,ETI,0.72,0.31,0.67,0.67,0.72,0.72,0.05,0.72,0.0,"220,001.00","158,400.72"
24/02/2025,ETI,0.67,0.31,0.62,0.62,0.67,0.67,0.05,0.62,0.67,"10,000.00","6,700.00"
21/02/2025,ETI,0.62,0.31,0.57,0.57,0.62,0.62,0.05,0.62,0.0,"59,211.00","36,486.52"
20/02/2025,ETI,0.57,0.31,0.55,0.55,0.57,0.57,0.02,0.6,0.0,"29,783.00","16,976.31"
19/02/2025,ETI,0.55,0.31,0.55,0.55,0.55,0.55,0.0,0.56,0.0,0.00,0.00
18/02/2025,ETI,0.55,0.31,0.5,0.5,0.55,0.55,0.05,0.55,0.0,"52,000.00","28,600.00"
17/02/2025,ETI,0.50,0.31,0.47,0.47,0.50,0.5,0.03,0.41,0.0,"32,000.00","16,000.00"
14/02/2025,ETI,0.47,0.31,0.47,0.47,0.47,0.47,0.0,0.41,0.0,0.00,0.00
13/02/2025,ETI,0.47,0.31,0.44,0.44,0.47,0.47,0.03,0.41,0.0,"90,401.00","42,334.46"
12/02/2025,ETI,0.44,0.31,0.44,0.44,0.44,0.44,0.0,0.41,0.0,0.00,0.00
11/02/2025,ETI,0.44,0.31,0.44,0.44,0.44,0.44,0.0,0.41,0.0,800.00,360.00
10/02/2025,ETI,0.44,0.31,0.44,0.44,0.44,0.44,0.0,0.38,0.0,0.00,0.00
07/02/2025,ETI,0.44,0.31,0.42,0.42,0.44,0.44,0.02,0.38,0.0,"20,000.00","8,800.00"
06/02/2025,ETI,0.42,0.31,0.42,0.42,0.42,0.42,0.0,0.41,0.0,0.00,0.00
05/02/2025,ETI,0.42,0.31,0.4,0.4,0.42,0.42,0.02,0.44,0.0,"53,333.00","22,399.86"
04/02/2025,ETI,0.40,0.31,0.4,0.4,0.40,0.4,0.0,0.41,0.0,0.00,0.00
03/02/2025,ETI,0.40,0.31,0.4,0.4,0.40,0.4,0.0,0.41,0.0,0.00,0.00
31/01/2025,ETI,0.40,0.31,0.4,0.4,0.40,0.4,0.0,0.41,0.0,0.00,0.00
30/01/2025,ETI,0.40,0.31,0.37,0.37,0.40,0.4,0.03,0.38,0.4,"5,000.00","2,000.00"
29/01/2025,ETI,0.37,0.31,0.37,0.37,0.37,0.37,0.0,0.38,0.4,640.00,243.20
28/01/2025,ETI,0.37,0.31,0.35,0.35,0.37,0.37,0.02,0.36,0.0,"8,133.00","3,009.21"
27/01/2025,ETI,0.35,0.31,0.35,0.35,0.35,0.35,0.0,0.36,0.0,0.00,0.00
24/01/2025,ETI,0.35,0.31,0.35,0.35,0.35,0.35,0.0,0.35,0.0,0.00,0.00
23/01/2025,ETI,0.35,0.31,0.35,0.35,0.35,0.35,0.0,0.35,0.0,0.00,0.00
22/01/2025,ETI,0.35,0.31,0.32,0.32,0.35,0.35,0.03,0.35,0.0,"4,902.00","1,715.70"
21/01/2025,ETI,0.32,0.31,0.32,0.32,0.32,0.32,0.0,0.33,0.35,100.00,35.00
20/01/2025,ETI,0.32,0.31,0.32,0.32,0.32,0.32,0.0,0.33,0.35,0.00,0.00
17/01/2025,ETI,0.32,0.31,0.32,0.32,0.32,0.32,0.0,0.33,0.35,0.00,0.00
16/01/2025,ETI,0.32,0.31,0.32,0.32,0.32,0.32,0.0,0.33,0.35,0.00,0.00
15/01/2025,ETI,0.32,0.31,0.32,0.32,0.32,0.32,0.0,0.33,0.35,0.00,0.00
14/01/2025,ETI,0.32,0.31,0.32,0.32,0.32,0.32,0.0,0.32,0.0,"102,331.00","32,745.92"
13/01/2025,ETI,0.32,0.31,0.32,0.32,0.32,0.32,0.0,0.32,0.35,"53,759.00","17,202.88"
10/01/2025,ETI,0.32,0.31,0.31,0.31,0.32,0.32,0.01,0.32,0.0,"15,886.00","5,083.52"
09/01/2025,ETI,0.31,0.31,0.31,0.31,0.31,0.31,0.0,0.31,0.0,0.00,0.00
08/01/2025,ETI,0.31,0.31,0.31,0.31,0.31,0.31,0.0,0.31,0.0,"10,000.00","3,100.00"
06/01/2025,ETI,0.31,0.31,0.31,0.31,0.31,0.31,0.0,0.31,0.0,0.00,0.00
03/01/2025,ETI,0.31,0.31,0.31,0.31,0.31,0.31,0.0,0.31,0.0,0.00,0.00
02/01/2025,ETI,0.31,0.31,0.31,0.31,0.31,0.31,0.0,0.31,0.0,0.00,0.00
31/12/2024,ETI,0.31,0.15,0.31,0.31,0.31,0.31,0.0,0.31,0.0,0.00,0.00
30/12/2024,ETI,0.31,0.15,0.31,0.31,0.31,0.31,0.0,0.31,0.0,0.00,0.00
27/12/2024,ETI,0.31,0.15,0.31,0.31,0.31,0.31,0.0,0.31,0.0,5.00,1.55
24/12/2024,ETI,0.31,0.15,0.31,0.31,0.31,0.31,0.0,0.31,0.0,0.00,0.00
23/12/2024,ETI,0.31,0.15,0.31,0.31,0.31,0.31,0.0,0.31,0.0,0.00,0.00
20/12/2024,ETI,0.31,0.15,0.31,0.31,0.31,0.31,0.0,0.31,0.0,0.00,0.00
19/12/2024,ETI,0.31,0.15,0.31,0.31,0.31,0.31,0.0,0.31,0.0,0.00,0.00
18/12/2024,ETI,0.31,0.15,0.31,0.31,0.31,0.31,0.0,0.31,0.0,0.00,0.00
17/12/2024,ETI,0.31,0.15,0.31,0.31,0.31,0.31,0.0,0.31,0.0,8.00,
16/12/2024,ETI,0.31,0.15,0.31,0.31,0.31,0.31,0.0,0.31,0.0,0.00,0.00
13/12/2024,ETI,0.31,0.15,0.31,0.31,0.31,0.31,0.0,0.31,0.0,"1,026.00",318.06
12/12/2024,ETI,0.31,0.15,0.31,0.31,0.31,0.31,0.0,0.31,0.0,"4,420.00","1,370.20"
11/12/2024,ETI,0.31,0.15,0.31,0.31,0.31,0.31,0.0,0.31,0.0,0.00,0.00
10/12/2024,ETI,0.31,0.15,0.31,0.31,0.31,0.31,0.0,0.31,0.0,77.00,23.87
09/12/2024,ETI,0.31,0.15,0.31,0.31,0.31,0.31,0.0,0.31,0.0,0.00,0.00
05/12/2024,ETI,0.31,0.15,0.29,0.29,0.31,0.31,0.02,0.31,0.0,"5,000.00","1,550.00"
04/12/2024,ETI,0.29,0.15,0.29,0.29,0.29,0.29,0.0,0.3,0.0,0.00,0.00
03/12/2024,ETI,0.29,0.15,0.29,0.29,0.29,0.29,0.0,0.3,0.0,0.00,0.00
02/12/2024,ETI,0.29,0.15,0.29,0.29,0.29,0.29,0.0,0.3,0.0,"2,453.00",735.90
29/11/2024,ETI,0.29,0.15,0.29,0.29,0.29,0.29,0.0,0.29,0.0,"15,338.00","4,448.02"
28/11/2024,ETI,0.29,0.15,0.29,0.29,0.29,0.29,0.0,0.29,0.0,0.00,0.00
27/11/2024,ETI,0.29,0.15,0.28,0.28,0.29,0.29,0.01,0.29,0.0,"14,186.00","4,113.94"
26/11/2024,ETI,0.28,0.15,0.28,0.28,0.28,0.28,0.0,0.28,0.0,0.00,0.00
25/11/2024,ETI,0.28,0.15,0.26,0.26,0.28,0.28,0.02,0.28,0.0,"51,053.00","14,274.78"
22/11/2024,ETI,0.26,0.15,0.26,0.26,0.26,0.26,0.0,0.26,0.0,0.00,0.00
21/11/2024,ETI,0.26,0.15,0.26,0.26,0.26,0.26,0.0,0.26,0.0,0.00,0.00
20/11/2024,ETI,0.26,0.15,0.26,0.26,0.26,0.26,0.0,0.26,0.0,0.00,0.00
19/11/2024,ETI,0.26,0.15,0.26,0.26,0.26,0.26,0.0,0.26,0.0,0.00,0.00
18/11/2024,ETI,0.26,0.15,0.25,0.25,0.26,0.26,0.01,0.26,0.0,"85,113.00","22,129.38"
14/11/2024,ETI,0.25,0.15,0.25,0.25,0.25,0.25,0.0,0.24,0.25,"4,766.00","1,191.50"
13/11/2024,ETI,0.25,0.15,0.25,0.25,0.25,0.25,0.0,0.25,0.26,"8,050.00","2,012.50"
12/11/2024,ETI,0.25,0.15,0.24,0.24,0.25,0.25,0.01,0.24,0.25,"8,955.00","2,218.75"
